model,split,condition,sentence_id,is_grammatical,audio_path,ref,hyp,WER,CER,S,I,D,H
hubert_large_ls960,clean,clean,s09,0,./project\audio\clean\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARKLEY,0.4,0.1,2,0,0,3
hubert_large_ls960,clean,clean,s10,0,./project\audio\clean\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
hubert_large_ls960,synthetic,noise_traffic_snr10,s01,1,./project\audio\synthetic\noise_traffic_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_traffic_snr10,s02,1,./project\audio\synthetic\noise_traffic_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
hubert_large_ls960,synthetic,noise_traffic_snr10,s03,1,./project\audio\synthetic\noise_traffic_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
hubert_large_ls960,synthetic,noise_traffic_snr10,s04,1,./project\audio\synthetic\noise_traffic_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANED,0.2222222222222222,0.0625,1,0,1,7
hubert_large_ls960,synthetic,noise_traffic_snr10,s05,1,./project\audio\synthetic\noise_traffic_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_traffic_snr10,s06,1,./project\audio\synthetic\noise_traffic_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
hubert_large_ls960,synthetic,noise_traffic_snr10,s07,1,./project\audio\synthetic\noise_traffic_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
hubert_large_ls960,synthetic,noise_traffic_snr10,s08,0,./project\audio\synthetic\noise_traffic_snr10\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
hubert_large_ls960,synthetic,noise_traffic_snr10,s09,0,./project\audio\synthetic\noise_traffic_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARKLEY,0.4,0.1,2,0,0,3
hubert_large_ls960,synthetic,noise_traffic_snr10,s10,0,./project\audio\synthetic\noise_traffic_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
hubert_large_ls960,synthetic,noise_traffic_snr20,s01,1,./project\audio\synthetic\noise_traffic_snr20\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_traffic_snr20,s02,1,./project\audio\synthetic\noise_traffic_snr20\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
hubert_large_ls960,synthetic,noise_traffic_snr20,s03,1,./project\audio\synthetic\noise_traffic_snr20\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
hubert_large_ls960,synthetic,noise_traffic_snr20,s04,1,./project\audio\synthetic\noise_traffic_snr20\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANED,0.2222222222222222,0.0625,1,0,1,7
hubert_large_ls960,synthetic,noise_traffic_snr20,s05,1,./project\audio\synthetic\noise_traffic_snr20\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_traffic_snr20,s06,1,./project\audio\synthetic\noise_traffic_snr20\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
hubert_large_ls960,synthetic,noise_traffic_snr20,s07,1,./project\audio\synthetic\noise_traffic_snr20\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
hubert_large_ls960,synthetic,noise_traffic_snr20,s08,0,./project\audio\synthetic\noise_traffic_snr20\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
hubert_large_ls960,synthetic,noise_traffic_snr20,s09,0,./project\audio\synthetic\noise_traffic_snr20\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARKLEY,0.4,0.1,2,0,0,3
hubert_large_ls960,synthetic,noise_traffic_snr20,s10,0,./project\audio\synthetic\noise_traffic_snr20\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
hubert_large_ls960,synthetic,noise_white_snr10,s01,1,./project\audio\synthetic\noise_white_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_white_snr10,s02,1,./project\audio\synthetic\noise_white_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
hubert_large_ls960,synthetic,noise_white_snr10,s03,1,./project\audio\synthetic\noise_white_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
hubert_large_ls960,synthetic,noise_white_snr10,s04,1,./project\audio\synthetic\noise_white_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANET,0.2222222222222222,0.08333333333333333,1,0,1,7
hubert_large_ls960,synthetic,noise_white_snr10,s05,1,./project\audio\synthetic\noise_white_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOTHING,0.125,0.05405405405405406,1,0,0,7
hubert_large_ls960,synthetic,noise_white_snr10,s06,1,./project\audio\synthetic\noise_white_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
hubert_large_ls960,synthetic,noise_white_snr10,s07,1,./project\audio\synthetic\noise_white_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
hubert_large_ls960,synthetic,noise_white_snr10,s08,0,./project\audio\synthetic\noise_white_snr10\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
hubert_large_ls960,synthetic,noise_white_snr10,s09,0,./project\audio\synthetic\noise_white_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARKLAY,0.4,0.06666666666666667,2,0,0,3
hubert_large_ls960,synthetic,noise_white_snr10,s10,0,./project\audio\synthetic\noise_white_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISED UNDER DELIVER,1.3333333333333333,0.08333333333333333,2,2,0,1
hubert_large_ls960,synthetic,noise_white_snr20,s01,1,./project\audio\synthetic\noise_white_snr20\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_white_snr20,s02,1,./project\audio\synthetic\noise_white_snr20\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
hubert_large_ls960,synthetic,noise_white_snr20,s03,1,./project\audio\synthetic\noise_white_snr20\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
hubert_large_ls960,synthetic,noise_white_snr20,s04,1,./project\audio\synthetic\noise_white_snr20\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANET,0.2222222222222222,0.08333333333333333,1,0,1,7
hubert_large_ls960,synthetic,noise_white_snr20,s05,1,./project\audio\synthetic\noise_white_snr20\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
hubert_large_ls960,synthetic,noise_white_snr20,s06,1,./project\audio\synthetic\noise_white_snr20\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
hubert_large_ls960,synthetic,noise_white_snr20,s07,1,./project\audio\synthetic\noise_white_snr20\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
hubert_large_ls960,synthetic,noise_white_snr20,s08,0,./project\audio\synthetic\noise_white_snr20\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
hubert_large_ls960,synthetic,noise_white_snr20,s09,0,./project\audio\synthetic\noise_white_snr20\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARKLEY,0.4,0.1,2,0,0,3
hubert_large_ls960,synthetic,noise_white_snr20,s10,0,./project\audio\synthetic\noise_white_snr20\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
hubert_large_ls960,real,env1,s01,1,./project\audio\real\env1\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
hubert_large_ls960,real,env1,s02,1,./project\audio\real\env1\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
hubert_large_ls960,real,env1,s03,1,./project\audio\real\env1\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
hubert_large_ls960,real,env1,s04,1,./project\audio\real\env1\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JENED,0.2222222222222222,0.041666666666666664,1,0,1,7
hubert_large_ls960,real,env1,s05,1,./project\audio\real\env1\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOUFFIN,0.125,0.08108108108108109,1,0,0,7
